name,nomenclature,gaia_dr3_id,ra_deg,dec_deg,pmra_mas_yr,pmdec_mas_yr,parallax_mas,magnitude_v,color_index,ecl_lon_deg,ecl_lat_deg,arc_vis_deg,lat_limit_deg
HD 175535,HD 175535,0,283.30646246503,50.70822056539,-4.442,-21.985,11.1969,4.920000076293945,0.9000000953674316,299.50518555542993,72.78585236132619,15.904000091552735,39.29177943461
del02 Lyr,del02 Lyr,0,283.6261778687371,36.89861990961611,-6.598,1.953,4.2352,4.300000190734863,1.669999599456787,291.66640506838087,59.317210387159406,15.160000228881835,53.10138009038389
tet02 Ser,tet02 Ser,0,284.06100425853,4.202127620450001,50.044,28.363,24.531,4.980000019073486,0.19999980926513672,285.76193793125793,26.875289252407278,15.976000022888183,85.79787237955
eta Sct,eta Sct,0,284.26529246809,-5.84631509312,61.567,-41.232,15.3925,4.817999839782715,1.0859999656677246,284.84123800751183,16.86102456440288,15.781599807739259,84.15368490688
ksi02 Sgr,ksi02 Sgr,0,284.4325007886946,-21.1066575942875,33.52,-13.552,8.4092,3.509999990463257,1.1800000667572021,283.45113562182496,1.6612247533364901,14.211999988555908,68.8933424057125
eps CrA,eps CrA,0,284.68076131022,-37.10732798126,-131.234,-98.23,31.8084,4.849999904632568,0.3899998664855957,282.0378777680506,-14.279538962474847,15.819999885559081,52.89267201874
13 Lyr,13 Lyr,0,283.8337597401192,43.946089580494444,20.136,81.349,10.4404,4.0,1.5900001525878906,295.2287962420917,66.17800804185086,14.8,46.053910419505556
eps Aql,eps Aql,0,284.90565157804997,15.06828104146,-51.062,-69.439,18.1821,4.019999980926514,1.0799999237060547,288.26205587209915,37.56732306203477,14.823999977111816,74.93171895854
ups Dra,ups Dra,0,283.59938282556,71.29719626537,50.28,42.736,8.6601,4.814000129699707,1.1500000953674316,50.3015389212372,83.22105133963638,15.776800155639648,18.702803734629995
zet CrA,zet CrA,0,285.7786534732604,-42.09510566608805,56.27,-45.68,18.2019,4.724999904632568,-0.023999691009521484,282.3468148814499,-19.32976019025505,15.669999885559083,47.90489433391195
lam Lyr,lam Lyr,0,285.00344026273,32.1455132119,6.232,9.4,2.6269,4.929999828338623,1.4710001945495605,292.140714962109,54.43755886535691,15.915999794006346,57.8544867881
i Aql,i Aql,0,285.420120295185,-5.739089504799445,-22.592,-43.08,21.5669,4.019999980926514,1.0900001525878906,286.04683527965784,16.845315401520487,14.823999977111816,84.26091049520056
omi Sgr,omi Sgr,0,286.17075850011827,-21.741495958675554,77.445,-58.46,23.8121,3.7699999809265137,1.0,284.9940552454571,0.8600082888313478,14.523999977111817,68.25850404132444
gam CrA A,gam CrA A,0,286.6050611831375,-37.06327565248666,45.737,-285.189,58.6956,4.53000020980835,0.5399999618530273,283.6176223067878,-14.405696340649081,15.436000251770018,52.93672434751334
gam CrA B,gam CrA B,0,286.6045925799996,-37.06370357783444,152.563,-273.432,57.8583,6.420000076293945,0.6399998664855957,283.61718705276223,-14.406077423250684,17.704000091552736,52.93629642216556
tau Sgr,tau Sgr,0,286.73501297132,-27.67041563722,-53.001,-253.304,28.3195,3.309999942779541,1.200000286102295,284.83424663188924,-5.088856124563071,13.97199993133545,62.32958436278
lam Aql,lam Aql,0,286.56224439258,-4.88256274593,-19.12,-89.427,25.6409,3.430000066757202,-0.09000015258789062,287.3323388607794,17.565723894388615,14.116000080108641,85.11743725407
del CrA,del CrA,0,287.08737371518,-40.49669798013,47.391,-27.246,17.6582,4.571000099182129,1.0929999351501465,283.57707221029716,-17.85940680894001,15.485200119018554,49.50330201987
bet CrA,bet CrA,0,287.5073196896108,-39.3407926854625,4.257,-38.243,5.8645,4.09499979019165,1.1860003471374512,284.0618067539911,-16.752304863766014,14.91399974822998,50.6592073145375
psi Sgr,psi Sgr,0,288.8851404878345,-25.25668668234528,33.196,-29.246,10.6661,4.860000133514404,0.5499997138977051,287.04444126147007,-2.927947813685173,15.832000160217284,64.74331331765472
d Sgr,d Sgr,0,289.4086630645,-18.9529062457,-10.417,-10.913,6.7773,4.877999782562256,1.0170001983642578,288.3485690409826,3.258608270010006,15.853599739074706,71.0470937543
1 Vul,1 Vul,0,289.05432998546,21.39042903203,-0.383,-5.809,4.2065,4.769999980926514,-0.05000019073486328,294.65052675622866,43.21271658797133,15.723999977111816,68.60957096797
54 Dra,54 Dra,0,288.47964511884993,57.705079558810006,-7.294,-73.353,19.3662,5.002999782562256,1.1510000228881836,322.77279307272636,77.72026694714008,16.00359973907471,32.294920441189994
tet Lyr,tet Lyr,0,289.0920557052191,38.1337420450175,-2.864,4.114,4.2005,4.380000114440918,1.2599997520446777,300.52453716881865,59.56612405362901,15.256000137329101,51.8662579549825
kap Cyg,kap Cyg,0,289.27570134506874,53.36845827781306,59.476,123.003,26.4853,3.759999990463257,0.9700000286102295,314.91825200013176,73.80225836099525,14.511999988555907,36.63154172218694
rho01 Sgr,rho01 Sgr,0,290.4181660991359,-17.847198585185275,-26.658,21.579,25.0011,3.930000066757202,0.2200000286102295,289.4500622933276,4.224017843796093,14.716000080108643,72.15280141481472
ups Sgr,ups Sgr,0,290.4317608155338,-15.955017423970556,0.778,-5.855,2.0869,4.610000133514404,0.09999990463256836,289.7278271362293,6.095914329544142,15.532000160217285,74.04498257602944
tau Dra,tau Dra,0,288.88743875065,73.35552175418,-129.43,93.738,21.6734,4.449999809265137,1.25,55.00904822579588,80.6949645200211,15.339999771118164,16.644478245819997
pi. Dra,pi. Dra,0,290.1670477892996,65.71453186921029,14.587,41.076,14.2637,4.590000152587891,0.019999980926513672,3.3767068777596028,81.8340944505592,15.50800018310547,24.28546813078971
2 Cyg,2 Cyg,0,291.03157650551,29.62133556921,12.235,11.229,3.6239,4.9770002365112305,-0.12600040435791016,299.66048585594945,50.91723192166016,15.972400283813476,60.378664430789996
del Aql,del Aql,0,291.3745891389376,3.114779474957126,254.54,82.51,64.41,3.359999895095825,0.32000017166137695,293.637725922335,24.817058556047982,14.031999874114991,86.88522052504287
nu. Aql,nu. Aql,0,291.629538575,0.33857080495,-0.562,-2.294,0.8752,4.71999979019165,0.5900001525878906,293.43104560921154,22.035636577404087,15.66399974822998,89.66142919505
iot Cyg,iot Cyg,0,292.4264926137312,51.729777922052214,20.804,127.895,26.6363,3.755000114440918,0.14399981498718262,317.96858147856835,71.45103639311834,14.506000137329101,38.270222077947786
iot Tel,iot Tel,0,293.8041097609399,-48.0991990457,-8.19,-36.977,8.6546,4.879000186920166,1.0980000495910645,287.4659260236201,-26.093054726265134,15.8548002243042,41.9008009543
8 Cyg,8 Cyg,0,292.9430076608333,34.452968734166674,1.16,-3.47,3.79,4.71999979019165,-0.11999988555908203,304.27429810902834,55.19532955066897,15.66399974822998,55.547031265833326
mu. Aql,mu. Aql,0,293.5223041337724,7.378940091535001,213.28,-156.953,29.4091,4.449999809265137,1.1800003051757812,296.81066880936015,28.655124615916016,15.339999771118164,82.621059908465
9 Vul,9 Vul,0,293.6454043779,19.773400633919998,12.1,5.142,5.8317,5.0,-0.09000015258789062,299.9012710230468,40.789523697402366,16.0,70.22659936608
h02 Sgr,h02 Sgr,0,294.1768056753442,-24.883620868674445,69.625,-23.325,18.2243,4.5980000495910645,-0.07000017166137695,291.84732161850144,-3.259444840681131,15.517600059509277,65.11637913132556
kap Aql,kap Aql,0,294.22270369625915,-7.027479115692221,0.974,-3.241,1.9758,4.960000038146973,-0.03000020980834961,294.8541028404039,14.346235162354658,15.952000045776366,82.97252088430778
iot Aql,iot Aql,0,294.18032376199994,-1.2865996151100005,-1.426,-21.644,5.6673,4.360000133514404,-0.07999992370605469,295.8371915022876,20.010001397832237,15.232000160217286,88.71340038489
tet Cyg,tet Cyg,0,294.11055446568747,50.22110138999945,-5.854,263.66,54.2702,4.480000019073486,0.38000011444091797,318.63824909541324,69.62062574414807,15.376000022888183,39.77889861000055
phi Cyg,phi Cyg,0,294.84419130185,30.153321466460007,1.52,35.883,12.7786,4.672999858856201,0.9690003395080566,304.934825785305,50.62276579593716,15.607599830627441,59.84667853353999
bet Sge,bet Sge,0,295.26224564633,17.476042411220003,8.18,-33.113,7.3764,4.380000114440918,1.049999713897705,301.20597657783327,38.21812867250026,15.256000137329101,72.52395758878
f Sgr,f Sgr,0,296.59058130579245,-19.761114615344447,-129.803,-90.543,15.1855,4.873000144958496,1.056999683380127,294.92171062375223,1.407095030385772,15.847600173950195,70.23888538465556
15 Cyg,15 Cyg,0,296.06918833997,37.35435615083999,72.665,35.379,11.0494,4.88700008392334,0.9429998397827148,310.1732144113473,57.214086429843334,15.864400100708007,52.64564384916001
17 Cyg,17 Cyg,0,296.6066668696129,33.72759820378805,22.745,-448.311,47.6516,4.989999771118164,0.4700002670288086,308.91419498406975,53.63146405081033,15.987999725341798,56.27240179621195
del Sge,del Sge,0,296.84693998883,18.534313571179997,7.277,0.318,5.9674,3.809999942779541,1.309999942779541,303.3872154542194,38.91286690108355,14.571999931335448,71.46568642882
zet Sge,zet Sge,0,297.2444157416667,19.142042100277777,17.63,26.27,12.79,5.033999919891357,0.0710000991821289,304.04187546606266,39.41607060312492,16.04079990386963,70.85795789972222
chi Cyg,chi Cyg,0,297.6413389293104,32.91404875869277,-24.085,-41.239,6.2686,4.239999771118164,1.820000171661377,309.87781340189014,52.594717857824286,15.087999725341795,57.08595124130723
12 Vul,12 Vul,0,297.76711795234,22.610048054990003,23.404,-15.797,5.171,4.960000038146973,-0.11999988555908203,305.79094440086016,42.6605408526992,15.952000045776366,67.38995194501
eta Aql,eta Aql,0,298.1182038432421,1.0056588834763889,8.89,-8.322,3.6715,3.799999952316284,0.8100001811981201,300.43372339911633,21.523267912014724,14.559999942779541,88.99434111652361
iot Sgr,iot Sgr,0,298.81539480844083,-41.868304455765,13.007,61.062,16.2072,4.130000114440918,1.0799999237060547,292.55653565902605,-20.659166591015172,14.956000137329102,48.131695544235
eps Dra,eps Dra,0,297.04312691249,70.26793029824,79.486,40.041,21.3219,3.9100000858306885,0.9199998378753662,32.69426187054443,79.49026261616345,14.692000102996825,19.732069701759997
eps Pav,eps Pav,0,300.14813137628624,-72.9105035987675,81.002,-131.99,31.2593,3.940000057220459,-0.013000011444091797,283.52963639273185,-50.88595645332685,14.72800006866455,17.089496401232495
13 Vul,13 Vul,0,298.36539882994,24.07961337185,22.325,36.51,9.6342,4.639999866485596,-0.06999969482421875,307.03972912589205,43.939405986364584,15.567999839782715,65.92038662815
b Sgr,b Sgr,0,299.23680287255206,-27.169897010698058,7.393,-16.563,3.8051,4.5279998779296875,1.4520001411437988,295.9244987589161,-6.323816712392677,15.433599853515624,62.83010298930194
22 Cyg,22 Cyg,0,298.96567047159,38.48671912339001,3.676,-2.695,2.5612,4.946000099182129,-0.09999990463256836,314.87172881599076,57.50009935417051,15.935200119018553,51.51328087660999
eta Cyg,eta Cyg,0,299.07654932216917,35.08342288549805,-34.165,-28.393,23.5482,3.880000114440918,1.0299997329711914,312.92797345215206,54.27450985123405,14.656000137329102,54.91657711450195
60 Sgr,60 Sgr,0,299.73834242432997,-26.19576247541,26.283,27.104,8.7932,4.8460001945495605,0.8889999389648438,296.5589578394422,-5.456950132102686,15.815200233459471,63.80423752459
psi Cyg,psi Cyg,0,298.90745241637,52.43893901575999,-37.044,-27.97,11.5546,5.019999980926514,0.09999990463256836,329.3969339447562,69.9787652764266,16.023999977111817,37.56106098424001
tet01 Sgr,tet01 Sgr,0,299.93407914614124,-35.27630831684028,5.982,-25.028,4.8622,4.369999885559082,-0.15000009536743164,294.87002113479673,-14.385712230207538,15.243999862670897,54.72369168315972
HD 189276,HD 189276,0,298.98074454629995,58.84596862979999,-8.725,-20.993,3.668,4.960000038146973,1.5500001907348633,343.3828054943631,74.83591585468152,15.952000045776366,31.15403137020001
gam Sge,gam Sge,0,299.68928429315497,19.492146130476666,65.005,22.721,11.3375,3.4700000286102295,1.5699999332427979,307.04362576818943,39.190206509397015,14.164000034332275,70.50785386952333
c Sgr,c Sgr,0,300.6645021138671,-27.709844346463058,32.777,14.3,7.2677,4.579999923706055,1.6500000953674316,297.06584328420723,-7.106217132475101,15.495999908447265,62.29015565353694
HD 189831,HD 189831,0,300.88944426035,-37.94068496055001,62.845,-85.958,8.1867,4.763999938964844,1.4120001792907715,295.06980693467585,-17.151538208638318,15.716799926757812,52.05931503944999
15 Vul,15 Vul,0,300.2752024264857,27.7535730205825,57.817,3.994,13.4427,4.651000022888184,0.17799997329711914,310.8500244878988,46.99125971354093,15.581200027465819,62.2464269794175
HD 190056,HD 190056,0,301.08163754481996,-32.05629631122,47.014,-14.643,9.3767,4.989999771118164,1.2100000381469727,296.51306698564457,-11.433438901274732,15.987999725341798,57.94370368878
del Pav,del Pav,0,302.1817036316884,-66.18206743589695,1211.761,-1130.237,163.9544,3.559999942779541,0.7600002288818359,287.6132538445279,-44.699437999581285,14.271999931335449,23.817932564103046
ksi Tel,ksi Tel,0,301.84648944839,-52.880792784149996,-15.034,11.334,4.3579,4.940000057220459,1.619999885559082,292.0153977475004,-31.848201965673514,15.92800006866455,37.119207215850004
rho Dra,rho Dra,0,300.7044618618392,67.87356411482388,15.824,47.749,7.5052,4.5,1.309999942779541,20.35608608001185,78.16272304601006,15.399999999999999,22.12643588517612
b02 Cyg,b02 Cyg,0,302.35674608797,36.839620544,2.739,13.168,3.8921,4.929999828338623,-0.12999963760375977,318.28889747645866,54.9867974027915,15.915999794006346,53.160379456
rho Aql,rho Aql,0,303.56924451093,15.197607338079997,55.446,57.339,20.9054,4.946000099182129,0.059999942779541016,310.11012776039667,34.080752137688314,15.935200119018553,74.80239266192001
30 Cyg,30 Cyg,0,303.32522443319,46.815675264430006,13.597,-1.396,5.1207,4.818999767303467,0.09200000762939453,328.03771873521043,63.69441883449096,15.78279972076416,43.184324735569994
31 Cyg,31 Cyg,0,303.4079509877,46.74132267168,1.744,3.39,2.9167,3.799999952316284,1.2799999713897705,328.06621276808295,63.60180199280669,14.559999942779541,43.25867732832
b03 Cyg,b03 Cyg,0,303.63346814201,36.80630580809,68.09,69.404,24.5456,4.989999771118164,0.12000036239624023,319.90958833033494,54.57206735784221,15.987999725341798,53.19369419191
HD 192685,HD 192685,0,303.81623356562915,25.591961911578053,7.086,-5.432,5.6918,4.75,-0.1700000762939453,314.2269753302211,43.97750723229518,15.7,64.40803808842195
33 Cyg,33 Cyg,0,303.3494419308303,56.567723135216944,61.754,81.428,21.359,4.270999908447266,0.11299991607666016,343.40038107636855,71.57556964898097,15.125199890136718,33.432276864783056
23 Vul,23 Vul,0,303.942263318,27.81419889336,-39.938,12.121,9.9642,4.519999980926514,1.260000228881836,315.3647081742579,46.05221730991049,15.423999977111816,62.18580110664
alf01 Cap,alf01 Cap,0,304.41195470044,-12.50821218603,21.709,1.643,4.0157,4.269999980926514,1.070000171661377,303.7696284526305,6.9883426711364125,15.123999977111815,77.49178781397
kap Cep,kap Cep,0,302.22228643703,77.71142098602,11.228,24.615,10.1788,4.400000095367432,-0.05000019073486328,63.07659036740557,75.48519447101798,15.280000114440917,12.288579013979998
omi02 Cyg,omi02 Cyg,0,303.8680175512,47.71422609236,0.18,-2.319,3.2558,3.9800000190734863,1.5199999809265137,329.7929364070548,64.28664602086535,14.776000022888184,42.28577390764
P Cyg,P Cyg,0,304.4466748889121,38.03293031463083,-3.723,-6.798,0.6251,4.820000171661377,0.4199995994567871,321.7784470514289,55.451586627958854,15.784000205993653,51.96706968536917
39 Cyg,39 Cyg,0,305.96505748844504,32.190133789770556,52.762,0.309,12.2359,4.440000057220459,1.3299999237060547,320.0347556906243,49.57301081847235,15.32800006866455,57.809866210229444
rho Cap,rho Cap,0,307.215060346757,-17.813685908746287,-14.98,-7.29,33.04,4.78000020980835,0.0,305.16532503713734,1.1982507415661559,15.736000251770019,72.1863140912537
69 Aql,69 Aql,0,307.41250016292,-2.88552815665,70.287,-22.559,16.8797,4.900000095367432,1.1649999618530273,309.05501703056865,15.626178302107833,15.880000114440918,87.11447184335
41 Cyg,41 Cyg,0,307.3488980559021,30.368555292302222,6.113,-0.914,3.0438,4.010000228881836,0.4099998474121094,320.7155160282497,47.44854172713379,14.812000274658203,59.63144470769778
ome01 Cyg,ome01 Cyg,0,307.51475394137,48.95156682478001,10.058,6.873,2.5459,4.935999870300293,-0.10099983215332031,336.01530721288066,64.04281717836312,15.92319984436035,41.04843317521999
phi01 Pav,phi01 Pav,0,308.89520861537994,-60.58174912319,69.912,-185.861,35.6214,4.744999885559082,0.2909998893737793,293.86178998634944,-40.32449264198442,15.693999862670898,29.41825087681
tet Cep,tet Cep,0,307.39543861014,62.99411033485,34.798,-13.904,23.481,4.21999979019165,0.20000028610229492,4.854318185325731,73.93292509723962,15.06399974822998,27.00588966515
rho Pav,rho Pav,0,309.39713532375794,-61.529921140199725,59.282,-72.196,16.0565,4.848999977111816,0.44099998474121094,293.7488485367395,-41.29953864318694,15.81879997253418,28.470078859800275
47 Cyg,47 Cyg,0,308.47578371563,35.250844179679994,-3.612,-4.166,0.8792,4.636000156402588,1.5089998245239258,324.90847766315784,51.613299540546606,15.563200187683105,54.749155820320006
alf Ind,alf Ind,0,309.3918007182825,-47.29150144924972,50.922,66.026,32.8989,3.109999895095825,1.000000238418579,299.1041834026751,-27.753654339893515,13.73199987411499,42.70849855075028
zet Del,zet Del,0,308.8272341883328,14.674214985013055,45.504,11.51,14.9441,4.646999835968018,0.09100008010864258,315.7584133356385,32.15390365829322,15.576399803161621,75.32578501498695
70 Aql,70 Aql,0,309.18180497848,-2.54995464288,10.862,-15.416,4.0825,4.880000114440918,1.5949997901916504,310.917648841352,15.49833789771934,15.8560001373291,87.45004535712
l Aql,l Aql,0,309.5845187022,-1.10511725043,18.766,-19.647,11.43,4.329999923706055,0.9600000381469727,311.71719227756415,16.786645690045003,15.195999908447266,88.89488274957
29 Vul,29 Vul,0,309.63057852196,21.201162561590003,69.968,7.444,18.2449,4.820000171661377,-0.019999980926513672,319.10959795623154,38.128204008240466,15.784000205993653,68.79883743841
bet Pav,bet Pav,0,311.2395566340129,-66.2032115835414,-42.784,10.173,23.8011,3.4079999923706055,0.16899991035461426,292.4941824576681,-45.95465950141825,14.089599990844725,23.796788416458597
eta Ind,eta Ind,0,311.00972491813707,-51.92097035308806,156.663,-54.644,41.3357,4.494999885559082,0.2720003128051758,298.6704990800874,-32.48520809743619,15.3939998626709,38.07902964691194
del Del,del Del,0,310.8647231393717,15.074578684846113,-20.663,-42.983,14.7809,4.416999816894531,0.2840003967285156,318.11625775017535,31.943636595440672,15.300399780273438,74.92542131515388
psi Cap,psi Cap,0,311.5238874801846,-25.27089819194861,-52.557,-156.935,68.337,4.122000217437744,0.4159998893737793,307.1589620162525,-7.028598415452676,14.946400260925293,64.72910180805138
30 Vul,30 Vul,0,311.21880312981,25.27062987318,-38.328,-185.535,8.6255,4.909999847412109,1.190000057220459,322.6793733166634,41.47105394598177,15.891999816894531,64.72937012682
52 Cyg,52 Cyg,0,311.41563797232584,30.719714539576106,-8.96,23.49,15.3826,4.230000019073486,1.059999942779541,325.67494358756613,46.47977400338744,15.076000022888184,59.2802854604239
gam02 Del,gam02 Del,0,311.66458259985995,16.124293954090003,-30.476,-197.504,28.1359,4.25,1.010000228881836,319.3685373339819,32.70230517430519,15.1,73.87570604591
k Aqr,k Aqr,0,311.9343269618446,-5.027701147756111,0.423,-40.204,6.4691,4.440000057220459,1.6700000762939453,312.9649585104273,12.378365583224362,15.32800006866455,84.9722988522439
zet Ind,zet Ind,0,312.37067736336,-46.2268269802,39.432,26.204,7.2497,4.881999969482422,1.5079998970031738,301.6567056926229,-27.33506051427702,15.858399963378906,43.7731730198
ups Cep,ups Cep,0,311.338038584707,57.579716517845,-64.271,-235.267,35.2337,4.510000228881836,0.5399999618530273,354.5890306588617,69.16388342704069,15.412000274658203,32.420283482155
VT Cyg,VT Cyg,0,311.79480143804,34.37412250475,39.64,7.826,7.7834,4.929999828338623,1.2940001487731934,328.2813616534609,49.70937955435976,15.915999794006346,55.62587749525
eta Cep,eta Cep,0,311.3223965313,61.838781731080005,85.993,818.451,69.5976,3.4100000858306885,0.9100000858306885,4.6773597549099035,71.77976637886954,14.092000102996826,28.161218268919995
lam Cyg,lam Cyg,0,311.852240262079,36.49071491221397,14.71,-8.96,4.24,4.539999961853027,-0.1100001335144043,329.7463566975565,51.612054961059854,15.447999954223633,53.50928508778603
alf Mic,alf Mic,0,312.49200435483993,-33.779703994,15.057,-23.524,8.2508,4.889999866485596,0.9890003204345703,305.62591240481396,-15.445866676519456,15.867999839782716,56.220296006
55 Cyg,55 Cyg,0,312.2345483006,46.11413434584,-2.233,-2.516,0.5435,4.860000133514404,0.4200000762939453,338.42816386905815,59.92998676847366,15.832000160217284,43.88586565416
ome Cap,ome Cap,0,312.95537723912,-26.91913484546,-9.016,-2.048,5.8975,4.119999885559082,1.630000114440918,307.9594617845168,-8.962720649679744,14.943999862670898,63.08086515454
bet Ind,bet Ind,0,313.7024920504803,-58.45414476248056,20.213,-24.649,5.6426,3.6500000953674316,1.25,297.7856560112999,-39.157056727982265,14.380000114440918,31.54585523751944
mu. Aqr,mu. Aqr,0,313.1634618649296,-8.983327394804169,40.912,-27.433,22.61,4.71999979019165,0.32000017166137695,313.05807396888764,8.239975727437068,15.66399974822998,81.01667260519584
31 Vul,31 Vul,0,313.03204253136,27.096944198560003,-76.611,-56.516,14.7064,4.567999839782715,0.8310003280639648,325.60720698976274,42.590940141084815,15.481599807739258,62.90305580144
57 Cyg,57 Cyg,0,313.31149497037376,44.38726329637638,9.719,2.191,5.8088,4.769999980926514,-0.1399998664855957,337.9220725328417,58.06214572690242,15.723999977111816,45.61273670362362
nu. Cyg,nu. Cyg,0,314.2934113771354,41.16713095223666,11.263,-6.735,7.9568,3.940000057220459,0.019999980926513672,336.139385737509,54.91232004494302,14.72800006866455,48.83286904776334
gam Mic,gam Mic,0,315.32278484967463,-32.25773009806862,-12.1,-13.131,12.8273,4.6539998054504395,0.875,308.43149196113677,-14.66529267470762,15.584799766540527,57.74226990193138
f01 Cyg,f01 Cyg,0,314.95647551979,47.52093437401,7.857,4.065,1.4681,4.75,-0.039999961853027344,343.08794936688025,60.08399518414287,15.7,42.47906562599
eta Cap,eta Cap,0,316.1012368913642,-19.855091882216946,-28.702,-25.294,16.6009,4.840000152587891,0.17999982833862305,312.7387818935953,-2.9921197556783623,15.808000183105468,70.14490811778305
tet Cap,tet Cap,0,316.4867853131225,-17.232862837423333,82.294,-61.654,21.9049,4.070000171661377,-0.010000228881835938,313.84389059735923,-0.5859253476291931,14.884000205993651,72.76713716257666
ksi Cyg,ksi Cyg,0,316.23274973463543,43.92785334950944,10.062,0.861,2.8363,3.7300000190734863,1.6599998474121094,340.79949019377807,56.58203095970466,14.476000022888183,46.07214665049056
24 Cap,24 Cap,0,316.7819506660321,-25.00585263557027,-26.62,-44.202,7.0629,4.5,1.6100001335144043,311.8440304785578,-8.104192366433784,15.399999999999999,64.99414736442972
f02 Cyg,f02 Cyg,0,316.6503893069042,47.648403390030836,6.076,-1.863,2.5324,4.513999938964844,1.565000057220459,345.10326585033124,59.54099436778631,15.416799926757811,42.351596609969164
nu. Aqr,nu. Aqr,0,317.39853468273077,-11.371690400280835,93.613,-15.494,20.0842,4.519999980926514,0.940000057220459,316.3966942993539,4.764746575021526,15.423999977111816,78.62830959971916
gam Equ,gam Equ,0,317.58541696715,10.13158110216,45.456,-152.116,28.2433,4.679999828338623,0.26000022888183594,323.4273267208275,25.18273906641483,15.615999794006347,79.86841889784
zet Cyg,zet Cyg,0,318.23410828951364,30.226898680620003,-3.792,-45.429,21.813,3.2100000381469727,0.9899997711181641,333.04139492021795,43.69466628918365,13.852000045776368,59.77310131938
del Equ,del Equ,0,318.6200637820833,10.006979410555555,42.39,-304.19,54.09,4.489999771118164,0.5,324.44447679353897,24.7322845178084,15.387999725341796,79.99302058944444
tau Cyg,tau Cyg,0,318.69788551128704,38.04531781602413,196.99,410.28,49.16,3.7300000190734863,0.3899998664855957,338.6083887215901,50.550962437334704,14.476000022888183,51.95468218397587
eps Mic,eps Mic,0,319.484525485715,-32.17254768084916,53.925,-24.129,19.2981,4.708000183105469,0.06299972534179688,311.9342395019533,-15.65210665709756,15.649600219726562,57.82745231915084
tet Ind,tet Ind,0,319.96662273615,-53.44942607516,106.988,-66.461,33.0546,4.482999801635742,0.15799999237060547,304.1981077770147,-35.779492707255415,15.37959976196289,36.55057392484
sig Cyg,sig Cyg,0,319.3539677916984,39.394679733096666,0.195,-3.609,1.1711,4.239999771118164,0.13000011444091797,340.3477925163474,51.492154830840796,15.087999725341795,50.605320266903334
ups Cyg,ups Cyg,0,319.47952439516996,34.8968959621,5.667,-5.601,5.012,4.420000076293945,-0.09999990463256836,337.25782662834035,47.46494289821749,15.304000091552734,55.1031040379
tet01 Mic,tet01 Mic,0,320.19008098640995,-40.80961670725999,80.022,24.88,20.1687,4.820000171661377,0.019999980926513672,309.5298452681075,-24.00770098107103,15.784000205993653,49.19038329274001
68 Cyg,68 Cyg,0,319.61327592469,43.94594420774,4.632,-8.487,1.4498,5.0,-0.010000228881835938,344.5113539120034,55.313988293511926,16.0,46.05405579226
iot Cap,iot Cap,0,320.5616499287887,-16.834543892793892,29.403,4.909,16.2048,4.269999980926514,0.9099998474121094,317.68217684677523,-1.3668074780034811,15.123999977111815,73.16545610720611
1 Peg,1 Peg,0,320.5216645640862,19.804510421934445,105.391,62.841,20.8482,4.090000152587891,1.109999656677246,330.3103773343628,33.284526050338584,14.908000183105468,70.19548957806555
gam Pav,gam Pav,0,321.61085409436373,-65.3661980715336,80.815,800.573,108.0102,4.21999979019165,0.48000001907348633,298.6064957139726,-46.97202161705899,15.06399974822998,24.633801928466397
zet Cap,zet Cap,0,321.66679439709753,-22.41132034516556,-3.867,23.703,7.3711,3.740000009536743,1.0099999904632568,316.93691247400676,-6.990936825509631,14.488000011444091,67.58867965483444
b Cap,b Cap,0,322.18083626173666,-21.807179760148607,134.861,-5.498,17.4704,4.5,0.9000000953674316,317.58388518235915,-6.567792314681481,15.399999999999999,68.19282023985139
2 Peg,2 Peg,0,322.4870602043717,23.638840285698056,24.377,3.62,7.2824,4.508999824523926,1.5789999961853027,334.13382335051097,36.14145878254971,15.410799789428712,66.36115971430195
rho Cyg,rho Cyg,0,323.4952210208758,45.59183890429417,-24.341,-93.511,25.9359,4.019999980926514,0.8899998664855957,350.13920978165874,55.186260750632215,14.823999977111816,44.40816109570583
nu. Oct,nu. Oct,0,325.3689251479717,-77.39000876162,68.656,-250.044,51.5172,3.7279999256134033,1.0169999599456787,289.68876138506863,-57.77933822785505,14.473599910736084,12.609991238380005
72 Cyg,72 Cyg,0,323.69411193909,38.53406678887999,112.808,99.499,14.0094,4.909999847412109,1.0799999237060547,344.30487877782326,49.0959543026472,15.891999816894531,51.46593321112001
eps Cap,eps Cap,0,324.27012965392,-19.466011222169442,11.978,0.497,3.6777,4.550000190734863,-0.20000028610229492,320.1990508017255,-4.976021040990407,15.460000228881835,70.53398877783056
9 Cep,9 Cep,0,324.48010058101,62.08194177133,-2.007,-4.293,1.0251,4.730000019073486,0.3000001907348633,14.97150491630743,66.76696514423257,15.676000022888182,27.91805822867
kap Cap,kap Cap,0,325.6646170042121,-18.86632088422667,146.354,-8.343,10.6991,4.72599983215332,0.8670001029968262,321.6452056016243,-4.839869328060736,15.671199798583984,71.13367911577333
iot PsA,iot PsA,0,326.2367069546779,-33.02578182224082,31.169,-94.291,15.3346,4.340000152587891,-0.05000019073486328,317.25025101132735,-18.342237264478126,15.208000183105469,56.97421817775918
mu.01 Cyg,mu.01 Cyg,0,326.0357430466654,28.74262986181361,256.452,-239.685,45.156,4.699999809265137,0.440000057220459,340.4562773715389,39.497338055241755,15.639999771118163,61.25737013818639
